"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","HMI56_000001-T1",453.78304373721,-0.782987696188817,0.233466931983909,16.9522855465632,0.000722892150146307,0.00160203154888737
"2","HMI56_000003-T1",218.565427537017,1.79708906427803,0.279862243052064,44.5620191649869,1.14641042877204e-09,5.17133117496486e-09
"3","HMI56_000005-T1",614.411208931471,-0.873178463673215,0.226098636589835,31.3841972939163,7.05559799224538e-07,2.3547895877434e-06
"4","HMI56_000006-T1",570.248835893,-2.22930206554359,0.198420216215923,191.199325377551,3.36148461298229e-41,1.26255968702117e-39
"5","HMI56_000013-T1",101.766256201963,2.6703925255142,0.361986188993215,63.4930072476464,1.05355444037551e-13,6.97462661030328e-13
"6","HMI56_000014-T1",22.6798540814899,2.39764957267222,0.661661716008754,13.9580130628303,0.00296286482526431,0.00592981974553864
"7","HMI56_000015-T1",68.787763595138,2.18503211684685,0.400421500772261,43.7074975303558,1.74129115534793e-09,7.70141524412274e-09
"8","HMI56_000021-T1",74.0848237077008,1.82032523500442,0.365318299242314,25.4573583796333,1.23880710654351e-05,3.56212325082663e-05
"9","HMI56_000022-T1",202.383990783851,-1.38100977446747,0.261334137159431,36.8253847022134,5.00990724914654e-08,1.90639462724742e-07
"10","HMI56_000023-T1",241.1651233632,-2.15142755692448,0.235844273701414,148.494174164231,5.5666026682493e-32,1.23025313238229e-30
"11","HMI56_000024-T1",70.737897937266,4.07692372137983,0.503850955174278,114.620976047585,1.11092307698472e-24,1.64684690901068e-23
"12","HMI56_000026-T1",530.914751234928,0.622709507540201,0.200931861631386,12.9913100767459,0.00465543562990962,0.00902332964738365
"13","HMI56_000028-T1",216.280436029531,4.85675413175597,0.855453930644917,27.1031858025254,5.60127247826343e-06,1.6825862116629e-05
"14","HMI56_000029-T1",591.254602820618,0.916674831115977,0.197915262626291,43.1496390569735,2.28738781586022e-09,1.00007685628291e-08
"15","HMI56_000030-T1",632.394177607329,-0.929488627043911,0.244389949473506,31.9397564559576,5.38871787241975e-07,1.81687515614748e-06
"16","HMI56_000034-T1",1350.19709871091,-1.65991525300678,0.185238438900076,118.546601052355,1.58648327115792e-25,2.47853819668616e-24
"17","HMI56_000035-T1",664.761427400955,-2.2878369853176,0.195470286410832,201.840240793348,1.6886064578934e-43,7.28613584123172e-42
"18","HMI56_000038-T1",63.6956389989176,1.3142781796044,0.405668653801137,16.7871788738822,0.000781657488810679,0.00172397659029548
"19","HMI56_000042-T1",155.697508073167,-1.15218963661908,0.258534657248429,25.7325796278628,1.08495347456824e-05,3.14090564582475e-05
"20","HMI56_000046-T1",688.655632809842,-0.813047252747819,0.18855170431932,31.3616393115287,7.13321328166336e-07,2.37850336148931e-06
"21","HMI56_000048-T1",156.296756271548,1.83454357984184,0.363119380209233,25.051177342785,1.50647012993573e-05,4.28251057721729e-05
"22","HMI56_000049-T1",631.288657467038,0.848457747720316,0.231369690651813,35.4640273927686,9.72039821121081e-08,3.57862705094297e-07
"23","HMI56_000050-T1",438.900738679795,-0.741379657548259,0.202127317093528,20.9259672337111,0.000109069584120258,0.000274529658086025
"24","HMI56_000051-T1",601.143758143019,-0.549586405810844,0.205987325463136,15.0303041090221,0.00179093428241692,0.00372631533101041
"25","HMI56_000052-T1",729.165273241769,-1.25998732828425,0.211918436579018,71.2293960974,2.32796519817064e-15,1.7707680715151e-14
"26","HMI56_000056-T1",65.7479011922211,1.7612607607596,0.405458766021703,20.5913212125323,0.000127987332376497,0.000318277932211741
"27","HMI56_000057-T1",5347.30935385822,0.470214341252717,0.219582569789684,31.2962624836689,7.36300251091511e-07,2.4517411668178e-06
"28","HMI56_000058-T1",520.445676178735,-0.722663788495281,0.191189901330296,17.7582303118636,0.000493345294347282,0.00112144084073743
"29","HMI56_000060-T1",498.479259165993,3.57994563552782,0.255493088494102,247.27983428376,2.53598342311424e-53,1.80228861119168e-51
"30","HMI56_000061-T1",112.680941688984,1.81281736840482,0.317623186123135,46.2702864021555,4.96849926354865e-10,2.32365491364285e-09
"31","HMI56_000062-T1",615.335338912102,0.57847010350595,0.191204418211007,25.3241736644864,1.320887865638e-05,3.78463088458889e-05
"32","HMI56_000063-T1",17.8542475651459,-2.78673392324903,0.674647999328911,22.0833976773903,6.26759449138173e-05,0.000163430908158368
"33","HMI56_000064-T1",613.258210358877,-1.23969283336697,0.204074927870235,67.6303786417482,1.37260543822434e-14,9.90051425043603e-14
"34","HMI56_000071-T1",331.545611134145,-1.17463243677051,0.238089272892608,38.3991900774222,2.32659580773126e-08,9.16602880991517e-08
"35","HMI56_000074-T1",607.100033341779,-0.780155933243781,0.197723544568907,22.951757040097,4.13289098964349e-05,0.000110942624833245
"36","HMI56_000078-T1",147.713076437668,-1.38180004809938,0.272844827649444,40.3885176343103,8.81440870466323e-09,3.62220230726212e-08
"37","HMI56_000083-T1",407.090576849665,1.85745977174048,0.247480288577543,63.2673620553447,1.17734959925524e-13,7.71664307866295e-13
"38","HMI56_000084-T1",263.8147979055,-1.0788710112251,0.222438526585427,29.6966286278419,1.59845740837581e-06,5.13617808214374e-06
"39","HMI56_000085-T1",344.277558760001,1.06460982669601,0.289546131645334,35.7241692626014,8.56445169072227e-08,3.17726255404533e-07
"40","HMI56_000095-T1",200.197296693613,5.76859126275285,0.535525055853041,252.766829321614,1.64963776913387e-54,1.22022695800525e-52
"41","HMI56_000096-T1",440.709234943848,-2.61137084102748,0.208040274276639,282.722186515946,5.45513243698972e-61,5.13561753710889e-59
"42","HMI56_000097-T1",778.720276048016,-2.18342925495035,0.225356558978564,143.408287619038,6.95841811983138e-31,1.43708185044609e-29
"43","HMI56_000099-T1",147.759606158367,1.04840269957283,0.285501383086849,20.7183223615053,0.000120451059636215,0.000300565421925843
